"Category","Notice_type","Notice_desc","Company_name","Company_number","Date","notice_id"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for THISTLEWOOD CONSULTING LTD. (07978472)","THISTLEWOOD CONSULTING LTD.","07978472",2020-03-17,"3529994"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DHQ (LONDON) LIMITED (10300897)","DHQ (LONDON) LIMITED","10300897",2020-03-17,"3529996"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PEARL CONSTRUCTION AND MAINTENANCE LIMITED (05848564)","PEARL CONSTRUCTION AND MAINTENANCE LIMITED","05848564",2020-03-17,"3530000"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PARAGONS ACCORD RECRUITMENT LIMITED (11621192)","PARAGONS ACCORD RECRUITMENT LIMITED","11621192",2020-03-17,"3530003"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for THE HONEST DEPARTMENT LIMITED (11428359)","THE HONEST DEPARTMENT LIMITED","11428359",2020-03-17,"3530007"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ABERCROMBIE & ABERCROMBIE LIMITED (05492347)","ABERCROMBIE & ABERCROMBIE LIMITED","05492347",2020-03-17,"3530012"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MERIT TECHNOLOGIES LIMITED (10807921)","MERIT TECHNOLOGIES LIMITED","10807921",2020-03-17,"3530013"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CHIDDINGFOLD LIMITED (03742173)","CHIDDINGFOLD LIMITED","03742173",2020-03-17,"3530015"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TMG ELITE SERVICES LIMITED (05237299)","TMG ELITE SERVICES LIMITED","05237299",2020-03-17,"3530021"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CRM ADVISOR LIMITED (08240185)","CRM ADVISOR LIMITED","08240185",2020-03-17,"3530027"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SK KANER LIMITED (09581250)","SK KANER LIMITED","09581250",2020-03-17,"3530029"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for P&K OPEN SOLUTIONS LIMITED (11185951)","P&K OPEN SOLUTIONS LIMITED","11185951",2020-03-17,"3530031"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TPVP FINANCE LTD. (08345057)","TPVP FINANCE LTD.","08345057",2020-03-17,"3530041"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SPIRAL TECHNOLOGY LIMITED (04695537)","SPIRAL TECHNOLOGY LIMITED","04695537",2020-03-17,"3530043"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HOMTEL LTD (09792897)","HOMTEL LTD","09792897",2020-03-17,"3530045"
"Corporate Insolvency","Resolutions for Winding-up","Open Government Licence","MOONRAKER ALLEY LIMITED","06861301",2020-03-17,"3530050"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ON TARGET FOOTBALL CONSULTANTS LIMITED (09373568)","ON TARGET FOOTBALL CONSULTANTS LIMITED","09373568",2020-03-17,"3530053"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GREAT DANE LIMITED(THE) (01542784)","GREAT DANE LIMITED(THE)","01542784",2020-03-17,"3530054"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HODNETT CONSULTING LIMITED (07537886)","HODNETT CONSULTING LIMITED","07537886",2020-03-17,"3530058"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CHANGELING LIMITED (07103539)","CHANGELING LIMITED","07103539",2020-03-17,"3530059"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HIRE N HIRE LIMITED (04565150)","HIRE N HIRE LIMITED","04565150",2020-03-17,"3530063"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for WILLETT TIPPETT LEISURE LIMITED (04534261)","WILLETT TIPPETT LEISURE LIMITED","04534261",2020-03-17,"3530064"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for STRATINOVATE SOLUTIONS LTD (09265686)","STRATINOVATE SOLUTIONS LTD","09265686",2020-03-17,"3530066"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BEACON HEALTH CLUBS LIMITED (08398784)","BEACON HEALTH CLUBS LIMITED","08398784",2020-03-17,"3530067"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BLACKWOOD CONSULTANT SOLUTIONS LIMITED (08089083)","BLACKWOOD CONSULTANT SOLUTIONS LIMITED","08089083",2020-03-17,"3530072"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for COGENT IT LTD. (09416626)","COGENT IT LTD.","09416626",2020-03-17,"3530073"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BROOME BUILD LTD (03195528)","BROOME BUILD LTD","03195528",2020-03-17,"3530074"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for WORKOUTS HEALTH CLUB LIMITED (04958885)","WORKOUTS HEALTH CLUB LIMITED","04958885",2020-03-17,"3530076"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for JLO 111 LTD (11353978)","JLO 111 LTD","11353978",2020-03-17,"3530077"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FORREST RAIL CONSULTING LIMITED (08497569)","FORREST RAIL CONSULTING LIMITED","08497569",2020-03-17,"3530080"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TEST EXPERT LTD (08088703)","TEST EXPERT LTD","08088703",2020-03-17,"3530081"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TOTAL MI LIMITED (07196250)","TOTAL MI LIMITED","07196250",2020-03-17,"3530085"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PERITUS SERVICES LIMITED (10522767)","PERITUS SERVICES LIMITED","10522767",2020-03-17,"3530092"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ECR CONSULTING LIMITED (02829041)","ECR CONSULTING LIMITED","02829041",2020-03-17,"3530096"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for WISER ENTERPRISES LIMITED (09623116)","WISER ENTERPRISES LIMITED","09623116",2020-03-17,"3530108"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RELAXED COMPUTER SERVICES LTD (08134671)","RELAXED COMPUTER SERVICES LTD","08134671",2020-03-17,"3530114"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FRG WINDOWS LTD (10593162)","FRG WINDOWS LTD","10593162",2020-03-17,"3530115"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for OPTIMIS DEVELOPMENTS LTD (07133049)","OPTIMIS DEVELOPMENTS LTD","07133049",2020-03-17,"3530116"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NPD VENTURES LTD (05657504)","NPD VENTURES LTD","05657504",2020-03-17,"3530117"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MELLARS CONSULTING LTD (10161853)","MELLARS CONSULTING LTD","10161853",2020-03-17,"3530118"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SANDSTONE CONSULTANTS LTD (07521488)","SANDSTONE CONSULTANTS LTD","07521488",2020-03-17,"3530121"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for STOTEY LIMITED (08256019)","STOTEY LIMITED","08256019",2020-03-17,"3530122"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for STAINFORTH CONSTRUCTION (NORTH) LIMITED (02649920)","STAINFORTH CONSTRUCTION (NORTH) LIMITED","02649920",2020-03-17,"3530123"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GBRITISH ELITE SCHOOLS (TOGETHER) LIMITED (10326126)","GBRITISH ELITE SCHOOLS (TOGETHER) LIMITED","10326126",2020-03-17,"3530128"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SILL LINE PERIMETER HEATING LIMITED (02845001)","SILL LINE PERIMETER HEATING LIMITED","02845001",2020-03-17,"3530129"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DR J SHAW LIMITED (07203734)","DR J SHAW LIMITED","07203734",2020-03-17,"3530132"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for STONE PANTHER LIMITED (09192160)","STONE PANTHER LIMITED","09192160",2020-03-17,"3530133"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GEOLOGICAL EXPLORATION SERVICES LIMITED (05603813)","GEOLOGICAL EXPLORATION SERVICES LIMITED","05603813",2020-03-17,"3530134"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ELITPOWER CONSULTING LIMITED (08547939)","ELITPOWER CONSULTING LIMITED","08547939",2020-03-17,"3530136"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BRIAN J. DALE & COMPANY (HOLDINGS) LIMITED (06378351)","BRIAN J. DALE & COMPANY (HOLDINGS) LIMITED","06378351",2020-03-17,"3530137"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for THE WOODSIDE CONSTRUCTION & RENOVATION CO LTD (08444923)","THE WOODSIDE CONSTRUCTION & RENOVATION CO LTD","08444923",2020-03-17,"3530140"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BEAUBRIDGE WISETON ROAD LLP (OC366574)","BEAUBRIDGE WISETON ROAD LLP","366574",2020-03-17,"3530143"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for JOHN RUSSELL PACKAGING CONSULTANCY LIMITED (05460207)","JOHN RUSSELL PACKAGING CONSULTANCY LIMITED","05460207",2020-03-17,"3530144"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MICROCHEM LIMITED (01570843)","MICROCHEM LIMITED","01570843",2020-03-17,"3530145"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CF SF CONSULTING LTD (10472735)","CF SF CONSULTING LTD","10472735",2020-03-17,"3530146"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CLOSEWOOD LIMITED (03200910)","CLOSEWOOD LIMITED","03200910",2020-03-17,"3530147"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FESTIVAL LOGISTICS LTD (09775521)","FESTIVAL LOGISTICS LTD","09775521",2020-03-17,"3530150"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for A. C. INTERIORS LIMITED (05303539)","A. C. INTERIORS LIMITED","05303539",2020-03-17,"3530151"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for JUDITH WRIGHT MANAGEMENT LTD (09729072)","JUDITH WRIGHT MANAGEMENT LTD","09729072",2020-03-17,"3530152"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ARDINGTON SERVICES LTD (09974088)","ARDINGTON SERVICES LTD","09974088",2020-03-17,"3530153"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BAINS ESTATES LIMITED (07843883)","BAINS ESTATES LIMITED","07843883",2020-03-17,"3530156"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DALES VIEW PROPERTY DEVELOPMENTS LIMITED (09761767)","DALES VIEW PROPERTY DEVELOPMENTS LIMITED","09761767",2020-03-17,"3530157"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RELYAT LIMITED (11020241)","RELYAT LIMITED","11020241",2020-03-17,"3530159"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SOUTHERN STAR PROPERTY TRADING LIMITED (08531176)","SOUTHERN STAR PROPERTY TRADING LIMITED","08531176",2020-03-17,"3530168"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KALIMATA SOFTWARE LTD (07821455)","KALIMATA SOFTWARE LTD","07821455",2020-03-17,"3530170"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for EXECUTIVE EXECUTIONS LTD (09879600)","EXECUTIVE EXECUTIONS LTD","09879600",2020-03-17,"3530173"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SIMPLY PMO LIMITED (07960844)","SIMPLY PMO LIMITED","07960844",2020-03-17,"3530175"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for M & S HIGHLAND LIMITED (07514576)","M & S HIGHLAND LIMITED","07514576",2020-03-17,"3530177"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for M & M REFURBISHMENT LTD (08387868)","M & M REFURBISHMENT LTD","08387868",2020-03-17,"3530179"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PHOTO & GENERAL FINANCE LIMITED (01646650)","PHOTO & GENERAL FINANCE LIMITED","01646650",2020-03-17,"3530180"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CLEAR SKIES LIMITED (08927455)","CLEAR SKIES LIMITED","08927455",2020-03-17,"3530185"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for M.A. IMAN GLOBAL LIMITED (07604329)","M.A. IMAN GLOBAL LIMITED","07604329",2020-03-17,"3530187"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FEEDER COMMERCIALS LTD (04465777)","FEEDER COMMERCIALS LTD","04465777",2020-03-17,"3530199"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SOUTHERN STAR PROPERTY INVESTMENTS LIMITED (05663765)","SOUTHERN STAR PROPERTY INVESTMENTS LIMITED","05663765",2020-03-17,"3530202"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BERNEY RISK SOLUTIONS LTD (10727673)","BERNEY RISK SOLUTIONS LTD","10727673",2020-03-17,"3530211"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HAZELHIGH LTD (07183725)","HAZELHIGH LTD","07183725",2020-03-17,"3530213"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CAERUS BUREAU SERVICES LIMITED (09280257)","CAERUS BUREAU SERVICES LIMITED","09280257",2020-03-17,"3530214"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KENDALS LIMITED (05934083)","KENDALS LIMITED","05934083",2020-03-17,"3530217"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for WE LOVE DIGITAL (HOLDINGS) LIMITED (07412483)","WE LOVE DIGITAL (HOLDINGS) LIMITED","07412483",2020-03-17,"3530254"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for COYNE CONTRACTORS (SOUTH WEST) LIMITED (09386489)","COYNE CONTRACTORS (SOUTH WEST) LIMITED","09386489",2020-03-17,"3530257"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FLASH IT LIMITED (09130311)","FLASH IT LIMITED","09130311",2020-03-17,"3530265"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ASTON ENERGY CONSULTING LIMITED (07426414)","ASTON ENERGY CONSULTING LIMITED","07426414",2020-03-17,"3530267"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PARVATI TECHNOLOGY LIMITED (08617920)","PARVATI TECHNOLOGY LIMITED","08617920",2020-03-17,"3530281"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LINDCOVE LIMITED (SC461472)","LINDCOVE LIMITED","461472",2020-03-17,"3530304"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MKR 94 LIMITED (10800314)","MKR 94 LIMITED","10800314",2020-03-17,"3530331"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    BARNABY SERVICES INCORPORATED LIMITED (08739988)
                                 ","BARNABY SERVICES INCORPORATED LIMITED","08739988",2020-03-17,"3530333"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    LEACOL SERVICES LTD (09658638)
                                 ","LEACOL SERVICES LTD","09658638",2020-03-17,"3530334"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LAFONT SM LTD (08696459)","LAFONT SM LTD","08696459",2020-03-17,"3530335"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 3AND2 LIMITED (07685353)","3AND2 LIMITED","07685353",2020-03-17,"3530336"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    CAMBRIAN ESTATES LIMITED (09987871)
                                 ","CAMBRIAN ESTATES LIMITED","09987871",2020-03-17,"3530337"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SUPLEX UK LIMITED (04468128)","SUPLEX UK LIMITED","04468128",2020-03-17,"3530338"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SARA YASMIN LTD (10658015)","SARA YASMIN LTD","10658015",2020-03-17,"3530342"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MULHOUSE DESIGN COMPANY LIMITED (03524082)","MULHOUSE DESIGN COMPANY LIMITED","03524082",2020-03-17,"3530358"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SPLENDID SOLUTIONS LIMITED (11067100)","SPLENDID SOLUTIONS LIMITED","11067100",2020-03-17,"3530361"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CLAIRE L. MITCHELL LTD (08567289)","CLAIRE L. MITCHELL LTD","08567289",2020-03-17,"3530371"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for N SHAH CORPORATION LIMITED (09465598)","N SHAH CORPORATION LIMITED","09465598",2020-03-17,"3530376"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SMAYS ADVISORY LIMITED (08279878)","SMAYS ADVISORY LIMITED","08279878",2020-03-17,"3530379"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for AUTOCRANKZ ENGINEERING SOLUTIONS LIMITED (08035264)","AUTOCRANKZ ENGINEERING SOLUTIONS LIMITED","08035264",2020-03-17,"3530384"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CHARLES ALESSI LIMITED (08010456)","CHARLES ALESSI LIMITED","08010456",2020-03-17,"3530388"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GF OPS LIMITED (09230112)","GF OPS LIMITED","09230112",2020-03-17,"3530396"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FINNEGAN LIMITED (08085180)","FINNEGAN LIMITED","08085180",2020-03-17,"3530405"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ELLA TRACEY CONSULTING LIMITED (11135904)","ELLA TRACEY CONSULTING LIMITED","11135904",2020-03-17,"3530410"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SOUGHT OUT SOLUTIONS LIMITED (11428825)","SOUGHT OUT SOLUTIONS LIMITED","11428825",2020-03-17,"3530419"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for EM & DEE LIMITED (06209025)","EM & DEE LIMITED","06209025",2020-03-17,"3530423"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for UNDERGROUND HOSPITALITY LTD (09982483)","UNDERGROUND HOSPITALITY LTD","09982483",2020-03-17,"3530425"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SQUARE SHOOTING LIMITED (09084694)","SQUARE SHOOTING LIMITED","09084694",2020-03-17,"3530431"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SILVER OSTRICH LIMITED (08342051)","SILVER OSTRICH LIMITED","08342051",2020-03-17,"3530434"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NOVERRE RETAIL LIMITED (09148894)","NOVERRE RETAIL LIMITED","09148894",2020-03-17,"3530442"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for JIMS PUB CO LIMITED   (09114947)","JIMS PUB CO LIMITED  ","09114947",2020-03-17,"3530444"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SOMA MEDICS LTD (07605197)","SOMA MEDICS LTD","07605197",2020-03-17,"3530490"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for THINK FIRST ANALYTICS LIMITED (SC577549)","THINK FIRST ANALYTICS LIMITED","577549",2020-03-17,"3530494"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KONA CONSULTANTS  LIMITED
                                     (SC222753)
                                 ","PRIVATE COMPANY LIMITED BY SHARES","222753",2020-03-17,"3530500"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for A K VARSITY CONSULTING LIMITED (SC457924)","COMPANIES ACT 2006","457924",2020-03-17,"3530502"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for THE DALMORE PARTNERSHIP LIMITED
                                     (SC234855)
                                 ","THE DALMORE PARTNERSHIP LIMITED
                                             ","234855",2020-03-17,"3530512"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RISER ENGINEERING LIMITED
                                     (SC272971)
                                 ","PRIVATE COMPANY LIMITED BY SHARES","272971",2020-03-17,"3530514"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LEGACY2019  LIMITED
                                     (SC257751)
                                 ","PRIVATE COMPANY LIMITED BY SHARES","257751",2020-03-17,"3530520"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FLOW & FIELDS LIMITED (SC507270)","FLOW & FIELDS LIMITED","507270",2020-03-17,"3530526"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for THE BOWL LIMITED (08353886)","THE BOWL LIMITED","08353886",2020-03-17,"3530536"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GREEN OWL CONSULTING LTD (08657456)","GREEN OWL CONSULTING LTD","08657456",2020-03-17,"3530544"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    ELECTRICAL POWER OPERATIONS LIMITED (07164934)
                                 ","ELECTRICAL POWER OPERATIONS LIMITED","07164934",2020-03-17,"3530559"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PROMETHEAN CONSULTING LTD
                                     (08025359)
                                 ","PROMETHEAN CONSULTING LTD","08025359",2020-03-17,"3530560"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MAJOR PROGRAMME CONSULTING LIMITED (09532958)","MAJOR PROGRAMME CONSULTING LIMITED","09532958",2020-03-17,"3530561"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HERS AGENCY LTD (02522840)","HERS AGENCY LTD","02522840",2020-03-17,"3530562"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    RONAN O'BRIEN PROFESSIONAL ADVISORY LTD (09931256)
                                 ","RONAN O'BRIEN PROFESSIONAL ADVISORY LTD","09931256",2020-03-17,"3530563"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    A.E.BIGGS (CAMBRIDGE) LIMITED (00382864)
                                 ","A.E.BIGGS (CAMBRIDGE) LIMITED","00382864",2020-03-17,"3530564"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PROJECTSMART LIMITED (05160696)","PROJECTSMART LIMITED","05160696",2020-03-17,"3530567"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for THE KIDS' KITCHEN LIMITED (04453795)","THE KIDS' KITCHEN LIMITED","04453795",2020-03-17,"3530571"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for A.C.C. FREIGHT HOLDINGS LIMITED (09002633)","A.C.C. FREIGHT HOLDINGS LIMITED","09002633",2020-03-17,"3530579"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for C LASS ADVISORY LIMITED (10754664)","C LASS ADVISORY LIMITED","10754664",2020-03-17,"3530588"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SAN CONSULTING SOLUTIONS LIMITED (08955512)","SAN CONSULTING SOLUTIONS LIMITED","08955512",2020-03-17,"3530592"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HIA INTERNATIONAL (FINANCIAL SERVICES) LIMITED (05076173)","HIA INTERNATIONAL (FINANCIAL SERVICES) LIMITED","05076173",2020-03-17,"3530596"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for EIG CONSULTANTS LIMITED (07512297)","EIG CONSULTANTS LIMITED","07512297",2020-03-17,"3530603"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for D1 MODEL MANAGEMENT LTD (05650909)","D1 MODEL MANAGEMENT LTD","05650909",2020-03-17,"3530607"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PREMIER DIAMONDS LIMITED (03010929)","PREMIER DIAMONDS LIMITED","03010929",2020-03-17,"3530631"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BLUE BAY HOMES LTD. (08589185)","BLUE BAY HOMES LTD.","08589185",2020-03-17,"3530679"
"Corporate Insolvency","Resolutions for Winding-up","Open Government Licence","JOHN MCLEAN & SONS (QUARRIES) LIMITED","3530701",2020-03-17,"3530701"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    
                                    
                                    PLATIGNUM MANAGEMENT SOLUTIONS LIMITED (07043960)
                                 ","THE INSOLVENCY ACT 1986","07043960",2020-03-17,"3530709"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PALMERS (GT. YARMOUTH) LIMITED (00349026)","THE COMPANIES ACT 2006","00349026",2020-03-17,"3530717"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    ALTAL LIMITED (03728911)
                                 ","
                                             ALTAL LIMITED","03728911",2020-03-17,"3530720"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MAINTENANCE 123 LIMITED (08680285)","MAINTENANCE 123 LIMITED","08680285",2020-03-17,"3530724"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for IPSUS DEVELOPMENTS LIMITED (05202542)","IPSUS DEVELOPMENTS LIMITED","05202542",2020-03-17,"3530738"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for AGG EPM SOLUTIONS LIMITED (08992487)","AGG EPM SOLUTIONS LIMITED","08992487",2020-03-17,"3530767"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    ROACH CARPENTERS (EXETER) LIMITED (01121190)
                                 ","
                                             ROACH CARPENTERS (EXETER) LIMITED","01121190",2020-03-17,"3530825"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ORLETON LIMITED (09756761)","ORLETON LIMITED","09756761",2020-03-17,"3530826"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BEN ANDREWS LIMITED (07785676)","BEN ANDREWS LIMITED","07785676",2020-03-18,"3528029"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NEWOPS LIMITED (09928551)","NEWOPS LIMITED","09928551",2020-03-18,"3528031"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for AH IT CONSULTANCY SERVICES LTD (08878752)","AH IT CONSULTANCY SERVICES LTD","08878752",2020-03-18,"3528032"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HGPB UK LIMITED (10063601)","HGPB UK LIMITED","10063601",2020-03-18,"3528038"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 360 ITSM LIMITED (08194384)","360 ITSM LIMITED","08194384",2020-03-18,"3528280"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for R@W MANAGEMENT LIMITED (04261638)","R@W MANAGEMENT LIMITED","04261638",2020-03-18,"3528282"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for QUALITEK SYSTEMS LTD (03710705)","QUALITEK SYSTEMS LTD","03710705",2020-03-18,"3528287"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ONE FIFTY ONE LIMITED (10047547)","ONE FIFTY ONE LIMITED","10047547",2020-03-18,"3528337"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GK2 TRADING LTD (09142992)","GK2 TRADING LTD","09142992",2020-03-18,"3528341"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RINDA LIMITED  (08949486)","RINDA LIMITED ","08949486",2020-03-18,"3528342"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BRANDO MEDIA LIMITED (08021076)","BRANDO MEDIA LIMITED","08021076",2020-03-18,"3528346"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PROSPERIS IT LTD (08593978)","PROSPERIS IT LTD","08593978",2020-03-18,"3528350"
